PARTITION_DATE,AGENT_ID,HOST,BLOCKED,DEAD,IDLE,PAGING,RUNNING,SLEEPING,STOPPED,TOTAL,TOTAL_THREADS,UNKNOWN,ZOMBIES
20181102142500,nv-acc-02_016,nv-acc-02,,,,,,316.0,,316.0,539.0,,
20181102143430,KVMHost02_014,KVMHost02,,,,,1.0,555.0,,557.0,1170.0,,1.0
20181102143430,hadoop03_011,hadoop03,,,,,1.0,243.0,,244.0,356.0,,
20181102143430,iris-d01_021,iris-d01,,,,,,330.0,,330.0,983.0,,
20181102143430,KVMHost01_013,KVMHost01,,,,,1.0,875.0,,876.0,1167.0,,
20181102143430,kvm-host3_019,kvm-host3,,,,,,522.0,,522.0,666.0,,
20181102143430,wiki_006,wiki,,,,,,214.0,,214.0,498.0,,
20181102143430,docker_host_02,iris-s01,,,,,,287.0,,287.0,436.0,,
20181102143430,iris-client_020,iris-client,,,,,,822.0,,822.0,3418.0,,
20181102143430,hadoop01_009,hadoop01,,,,,,210.0,,210.0,479.0,,
20181102143430,WIKI_005,WIKI,,,,,,168.0,,168.0,209.0,,
20181102143430,ivytest_018,ivytest,,,,,4.0,556.0,,560.0,2344.0,,
20181102143430,hadoop02_010,hadoop02,,,,,,244.0,,244.0,358.0,,
20181102143440,demo_data_02,gcs3,,,,,,308.0,,308.0,724.0,,
20181102143440,demo_data_01,gcs2,,,,,,308.0,,308.0,812.0,,
20181102143440,demo_data_07,mhost6,,,,,,412.0,,412.0,1037.0,,
20181102143440,demo_data_03,gcs4,,,,,,306.0,,306.0,753.0,,
20181102143440,demo_data_09,iris-m01,,,,,,407.0,,407.0,943.0,,
20181102143440,demo_data_06,gcs7,,,,,,308.0,,308.0,749.0,,
20181102143440,demo_data_08,mhost7,,,,,,420.0,,420.0,1173.0,,
20181102143440,demo_data_04,gcs5,,,,,1.0,318.0,,319.0,840.0,,
20181102143440,docker_host_03,iris-s02,,,,,,302.0,,302.0,484.0,,
20181102143440,demo_data_05,gcs6,,,,,,297.0,,297.0,677.0,,
20181102143140,fsec02_008,fsec02,,,,,,243.0,,243.0,556.0,,
20181102143500,gaia-master_001,add-m01,,,,,,310.0,,315.0,3592.0,,5.0
20181102143510,gaia-slave2_003,gaia-slave2,,,,,,202.0,,209.0,1910.0,,7.0
20181102142700,nv-acc-03_017,nv-acc-03,,,,,,292.0,,292.0,494.0,,
20181102143330,fsec03_012,fsec03,,,,,,231.0,,231.0,512.0,,
20181102143530,gaia-slave1_002,gaia-slave1,,,,,1.0,283.0,,292.0,2060.0,,8.0
20181102143100,NetMon_004,NetMon,,,,,,265.0,,265.0,367.0,,
20181102143740,iris-d02_022,iris-d02,,,,,,202.0,,202.0,303.0,,
20181102143520,nv-acc-01_015,nv-acc-01,,,,,,334.0,,334.0,1100.0,,
20181102143020,fsec01_007,fsec01,,,,,1.0,500.0,,501.0,2674.0,,
20181102144120,iris-d03_023,iris-d03,,,,,,438.0,,438.0,1163.0,,
20181102142510,nv-acc-02_016,nv-acc-02,,,,,,316.0,,316.0,539.0,,
20181102143440,hadoop03_011,hadoop03,,,,,,244.0,,244.0,356.0,,
20181102143440,wiki_006,wiki,,,,,,214.0,,214.0,498.0,,
20181102143440,kvm-host3_019,kvm-host3,,,,,,522.0,,522.0,683.0,,
20181102143440,iris-d01_021,iris-d01,,,,,,330.0,,330.0,983.0,,
20181102143440,KVMHost01_013,KVMHost01,,,,,1.0,875.0,,876.0,1164.0,,
20181102143440,iris-client_020,iris-client,,,,,,822.0,,822.0,3418.0,,
20181102143440,docker_host_02,iris-s01,,,,,,287.0,,287.0,436.0,,
20181102143440,KVMHost02_014,KVMHost02,,,,,1.0,555.0,,557.0,1174.0,,1.0
20181102143440,WIKI_005,WIKI,,,,,,168.0,,168.0,209.0,,
20181102143440,hadoop01_009,hadoop01,,,,,,210.0,,210.0,479.0,,
20181102143440,ivytest_018,ivytest,,,,,2.0,558.0,,560.0,2344.0,,
20181102143440,hadoop02_010,hadoop02,,,,,,244.0,,244.0,358.0,,
20181102143450,demo_data_02,gcs3,,,,,,308.0,,308.0,724.0,,
20181102143450,demo_data_01,gcs2,,,,,2.0,306.0,,308.0,812.0,,
20181102143450,demo_data_07,mhost6,,,,,,412.0,,412.0,1037.0,,
20181102143450,demo_data_03,gcs4,,,,,1.0,305.0,,306.0,753.0,,
20181102143450,demo_data_06,gcs7,,,,,,308.0,,308.0,749.0,,
20181102143450,demo_data_08,mhost7,,,,,1.0,419.0,,420.0,1173.0,,
20181102143450,demo_data_09,iris-m01,,,,,1.0,407.0,,408.0,945.0,,
20181102143450,docker_host_03,iris-s02,,,,,1.0,301.0,,302.0,484.0,,
20181102143450,demo_data_05,gcs6,,,,,1.0,295.0,,296.0,675.0,,
20181102143450,demo_data_04,gcs5,,,,,,318.0,,318.0,839.0,,
20181102143150,fsec02_008,fsec02,,,,,2.0,243.0,,245.0,560.0,,
20181102143510,gaia-master_001,add-m01,,,,,,310.0,,315.0,3594.0,,5.0
20181102143520,gaia-slave2_003,gaia-slave2,,,,,,202.0,,209.0,1912.0,,7.0
20181102142710,nv-acc-03_017,nv-acc-03,,,,,,292.0,,292.0,494.0,,
20181102143340,fsec03_012,fsec03,,,,,,231.0,,231.0,513.0,,
20181102143540,gaia-slave1_002,gaia-slave1,,,,,1.0,282.0,,291.0,2061.0,,8.0
20181102143110,NetMon_004,NetMon,,,,,,264.0,,264.0,366.0,,
20181102143750,iris-d02_022,iris-d02,,,,,,202.0,,202.0,303.0,,
20181102143530,nv-acc-01_015,nv-acc-01,,,,,1.0,333.0,,334.0,1101.0,,
20181102143030,fsec01_007,fsec01,,,,,,497.0,,497.0,2670.0,,
20181102144130,iris-d03_023,iris-d03,,,,,,438.0,,438.0,1161.0,,
20181102142520,nv-acc-02_016,nv-acc-02,,,,,,316.0,,316.0,539.0,,
20181102143450,KVMHost02_014,KVMHost02,,,,,2.0,554.0,,557.0,1173.0,,1.0
20181102143450,iris-d01_021,iris-d01,,,,,,330.0,,330.0,983.0,,
20181102143450,hadoop03_011,hadoop03,,,,,,244.0,,244.0,356.0,,
20181102143450,KVMHost01_013,KVMHost01,,,,,,876.0,,876.0,1154.0,,
20181102143450,kvm-host3_019,kvm-host3,,,,,1.0,521.0,,522.0,681.0,,
20181102143450,wiki_006,wiki,,,,,1.0,213.0,,214.0,498.0,,
20181102143450,docker_host_02,iris-s01,,,,,,287.0,,287.0,436.0,,
20181102143450,hadoop01_009,hadoop01,,,,,,210.0,,210.0,479.0,,
20181102143450,WIKI_005,WIKI,,,,,,168.0,,168.0,209.0,,
20181102143450,ivytest_018,ivytest,,,,,1.0,557.0,,558.0,2342.0,,
20181102143450,iris-client_020,iris-client,,,,,,822.0,,822.0,3420.0,,
20181102143450,hadoop02_010,hadoop02,,,,,,244.0,,244.0,358.0,,
20181102143500,demo_data_02,gcs3,,,,,,307.0,,307.0,722.0,,
20181102143500,demo_data_07,mhost6,,,,,,412.0,,412.0,1037.0,,
20181102143500,demo_data_01,gcs2,,,,,,308.0,,308.0,812.0,,
20181102143500,demo_data_09,iris-m01,,,,,,408.0,,408.0,945.0,,
20181102143500,demo_data_03,gcs4,,,,,,306.0,,306.0,754.0,,
20181102143500,demo_data_06,gcs7,,,,,,310.0,,310.0,753.0,,
20181102143500,demo_data_08,mhost7,,,,,,420.0,,420.0,1173.0,,
20181102143500,docker_host_03,iris-s02,,,,,,302.0,,302.0,484.0,,
20181102143500,demo_data_04,gcs5,,,,,,317.0,,317.0,837.0,,
20181102143500,demo_data_05,gcs6,,,,,,296.0,,296.0,675.0,,
20181102143200,fsec02_008,fsec02,,,,,,243.0,,243.0,556.0,,
20181102143520,gaia-master_001,add-m01,,,,,,310.0,,315.0,3594.0,,5.0
20181102143530,gaia-slave2_003,gaia-slave2,,,,,,202.0,,209.0,1912.0,,7.0
20181102142720,nv-acc-03_017,nv-acc-03,,,,,,292.0,,292.0,494.0,,
20181102143350,fsec03_012,fsec03,,,,,,231.0,,231.0,513.0,,
20181102143550,gaia-slave1_002,gaia-slave1,,,,,,283.0,,291.0,2061.0,,8.0
20181102143120,NetMon_004,NetMon,,,,,,264.0,,264.0,366.0,,
20181102143800,iris-d02_022,iris-d02,,,,,,202.0,,202.0,303.0,,
20181102143540,nv-acc-01_015,nv-acc-01,,,,,1.0,333.0,,334.0,1100.0,,
20181102143040,fsec01_007,fsec01,,,,,,500.0,,500.0,2673.0,,
20181102144140,iris-d03_023,iris-d03,,,,,,438.0,,438.0,1168.0,,
20181102142530,nv-acc-02_016,nv-acc-02,,,,,,316.0,,316.0,539.0,,
20181102143500,KVMHost02_014,KVMHost02,,,,,1.0,555.0,,557.0,1172.0,,1.0
20181102143500,hadoop03_011,hadoop03,,,,,,244.0,,244.0,356.0,,
20181102143500,iris-d01_021,iris-d01,,,,,,330.0,,330.0,983.0,,
20181102143500,kvm-host3_019,kvm-host3,,,,,,522.0,,522.0,675.0,,
20181102143500,KVMHost01_013,KVMHost01,,,,,,876.0,,876.0,1172.0,,
20181102143500,wiki_006,wiki,,,,,,214.0,,214.0,498.0,,
20181102143500,docker_host_02,iris-s01,,,,,,287.0,,287.0,436.0,,
20181102143500,hadoop01_009,hadoop01,,,,,,210.0,,210.0,479.0,,
20181102143500,ivytest_018,ivytest,,,,,3.0,555.0,,558.0,2342.0,,
20181102143500,WIKI_005,WIKI,,,,,,168.0,,168.0,209.0,,
20181102143500,iris-client_020,iris-client,,,,,,822.0,,822.0,3420.0,,
20181102143500,hadoop02_010,hadoop02,,,,,1.0,243.0,,244.0,358.0,,
20181102143510,demo_data_02,gcs3,,,,,,307.0,,307.0,722.0,,
20181102143510,demo_data_01,gcs2,,,,,,308.0,,308.0,813.0,,
20181102143510,demo_data_07,mhost6,,,,,,411.0,,411.0,1036.0,,
20181102143510,demo_data_08,mhost7,,,,,,420.0,,420.0,1173.0,,
20181102143510,demo_data_06,gcs7,,,,,1.0,313.0,,314.0,926.0,,
20181102143510,demo_data_09,iris-m01,,,,,,409.0,,409.0,946.0,,
20181102143510,demo_data_03,gcs4,,,,,,305.0,,305.0,752.0,,
20181102143510,docker_host_03,iris-s02,,,,,,302.0,,302.0,484.0,,
20181102143510,demo_data_04,gcs5,,,,,,317.0,,317.0,837.0,,
20181102143510,demo_data_05,gcs6,,,,,,295.0,,295.0,674.0,,
20181102143210,fsec02_008,fsec02,,,,,1.0,242.0,,243.0,556.0,,
20181102143530,gaia-master_001,add-m01,,,,,,310.0,,315.0,3595.0,,5.0
20181102143540,gaia-slave2_003,gaia-slave2,,,,,1.0,201.0,,209.0,1912.0,,7.0
20181102142730,nv-acc-03_017,nv-acc-03,,,,,,292.0,,292.0,494.0,,
20181102143400,fsec03_012,fsec03,,,,,,232.0,,232.0,514.0,,
20181102143600,gaia-slave1_002,gaia-slave1,,,,,,283.0,,291.0,2061.0,,8.0
20181102143130,NetMon_004,NetMon,,,,,,264.0,,264.0,366.0,,
20181102143810,iris-d02_022,iris-d02,,,,,,202.0,,202.0,303.0,,
20181102143550,nv-acc-01_015,nv-acc-01,,,,,1.0,333.0,,334.0,1100.0,,
20181102143050,fsec01_007,fsec01,,,,,,500.0,,500.0,2673.0,,
20181102144150,iris-d03_023,iris-d03,,,,,,438.0,,438.0,1168.0,,
20181102142540,nv-acc-02_016,nv-acc-02,,,,,,316.0,,316.0,539.0,,
20181102143510,hadoop03_011,hadoop03,,,,,,244.0,,244.0,356.0,,
20181102143510,iris-d01_021,iris-d01,,,,,,330.0,,330.0,983.0,,
20181102143510,KVMHost01_013,KVMHost01,,,,,1.0,875.0,,876.0,1173.0,,
20181102143510,KVMHost02_014,KVMHost02,,,,,1.0,555.0,,557.0,1175.0,,1.0
20181102143510,wiki_006,wiki,,,,,,214.0,,214.0,498.0,,
20181102143510,kvm-host3_019,kvm-host3,,,,,,522.0,,522.0,704.0,,
20181102143510,docker_host_02,iris-s01,,,,,,287.0,,287.0,436.0,,
20181102143510,WIKI_005,WIKI,,,,,1.0,167.0,,168.0,209.0,,
20181102143510,hadoop01_009,hadoop01,,,,,,210.0,,210.0,479.0,,
20181102143510,ivytest_018,ivytest,,,,,1.0,554.0,,555.0,2339.0,,
20181102143510,iris-client_020,iris-client,,,,,,821.0,,821.0,3417.0,,
20181102143510,hadoop02_010,hadoop02,,,,,,244.0,,244.0,358.0,,
20181102143520,demo_data_01,gcs2,,,,,,309.0,,309.0,814.0,,
20181102143520,demo_data_07,mhost6,,,,,,411.0,,411.0,1037.0,,
20181102143520,demo_data_02,gcs3,,,,,1.0,308.0,,309.0,728.0,,
20181102143520,demo_data_03,gcs4,,,,,,306.0,,306.0,754.0,,
20181102143520,demo_data_06,gcs7,,,,,,313.0,,313.0,759.0,,
20181102143520,demo_data_08,mhost7,,,,,1.0,420.0,,421.0,1177.0,,
20181102143520,demo_data_09,iris-m01,,,,,,409.0,,409.0,946.0,,
20181102143520,docker_host_03,iris-s02,,,,,,302.0,,302.0,484.0,,
20181102143520,demo_data_04,gcs5,,,,,1.0,317.0,,318.0,839.0,,
20181102143520,demo_data_05,gcs6,,,,,,294.0,,294.0,673.0,,
20181102143220,fsec02_008,fsec02,,,,,,242.0,,242.0,555.0,,
20181102143540,gaia-master_001,add-m01,,,,,,310.0,,315.0,3594.0,,5.0
20181102143550,gaia-slave2_003,gaia-slave2,,,,,,202.0,,209.0,1912.0,,7.0
20181102142740,nv-acc-03_017,nv-acc-03,,,,,,292.0,,292.0,494.0,,
20181102143410,fsec03_012,fsec03,,,,,,232.0,,232.0,514.0,,
20181102143610,gaia-slave1_002,gaia-slave1,,,,,,283.0,,291.0,2061.0,,8.0
20181102143140,NetMon_004,NetMon,,,,,,265.0,,265.0,367.0,,
20181102143820,iris-d02_022,iris-d02,,,,,,202.0,,202.0,303.0,,
20181102143600,nv-acc-01_015,nv-acc-01,,,,,,334.0,,334.0,1102.0,,
20181102143100,fsec01_007,fsec01,1.0,,,,,494.0,,495.0,2669.0,,
20181102144200,iris-d03_023,iris-d03,,,,,,438.0,,438.0,1159.0,,
20181102142550,nv-acc-02_016,nv-acc-02,,,,,1.0,314.0,,315.0,538.0,,
20181102143520,KVMHost02_014,KVMHost02,,,,,1.0,555.0,,557.0,1174.0,,1.0
20181102143520,iris-d01_021,iris-d01,,,,,,330.0,,330.0,983.0,,
20181102143520,hadoop03_011,hadoop03,,,,,,244.0,,244.0,356.0,,
20181102143520,KVMHost01_013,KVMHost01,,,,,2.0,874.0,,876.0,1159.0,,
20181102143520,kvm-host3_019,kvm-host3,,,,,,522.0,,522.0,671.0,,
20181102143520,wiki_006,wiki,,,,,,214.0,,214.0,498.0,,
20181102143520,docker_host_02,iris-s01,,,,,,287.0,,287.0,436.0,,
20181102143520,iris-client_020,iris-client,,,,,,821.0,,821.0,3417.0,,
20181102143520,hadoop01_009,hadoop01,,,,,,210.0,,210.0,479.0,,
20181102143520,WIKI_005,WIKI,,,,,1.0,166.0,,167.0,208.0,,
20181102143520,ivytest_018,ivytest,,,,,,555.0,,555.0,2339.0,,
20181102143520,hadoop02_010,hadoop02,,,,,,244.0,,244.0,358.0,,
20181102143530,demo_data_02,gcs3,,,,,,308.0,,308.0,724.0,,
20181102143530,demo_data_01,gcs2,,,,,,308.0,,308.0,810.0,,
20181102143530,demo_data_07,mhost6,,,,,1.0,410.0,,411.0,1033.0,,
20181102143530,demo_data_03,gcs4,,,,,,305.0,,305.0,748.0,,
20181102143530,demo_data_09,iris-m01,,,,,,408.0,,408.0,944.0,,
20181102143530,demo_data_08,mhost7,,,,,1.0,419.0,,420.0,1163.0,,
20181102143530,demo_data_06,gcs7,,,,,,311.0,,311.0,751.0,,
20181102143530,docker_host_03,iris-s02,,,,,1.0,301.0,,302.0,484.0,,
20181102143530,demo_data_04,gcs5,,,,,1.0,316.0,,317.0,833.0,,
20181102143530,demo_data_05,gcs6,,,,,,294.0,,294.0,671.0,,
20181102143230,fsec02_008,fsec02,,,,,1.0,241.0,,242.0,556.0,,
20181102143550,gaia-master_001,add-m01,,,,,,310.0,,315.0,3594.0,,5.0
20181102143600,gaia-slave2_003,gaia-slave2,,,,,,202.0,,209.0,1912.0,,7.0
20181102142750,nv-acc-03_017,nv-acc-03,,,,,,292.0,,292.0,494.0,,
20181102143420,fsec03_012,fsec03,,,,,,232.0,,232.0,514.0,,
20181102143620,gaia-slave1_002,gaia-slave1,,,,,1.0,282.0,,291.0,2061.0,,8.0
20181102143150,NetMon_004,NetMon,,,,,,265.0,,265.0,367.0,,
20181102143830,iris-d02_022,iris-d02,,,,,2.0,200.0,,202.0,303.0,,
20181102143610,nv-acc-01_015,nv-acc-01,,,,,2.0,332.0,,334.0,1102.0,,
20181102143110,fsec01_007,fsec01,,,,,,500.0,,500.0,2673.0,,
20181102144210,iris-d03_023,iris-d03,,,,,,438.0,,438.0,1161.0,,
20181102142600,nv-acc-02_016,nv-acc-02,,,,,,315.0,,315.0,538.0,,
20181102143530,KVMHost02_014,KVMHost02,,,,,3.0,553.0,,557.0,1174.0,,1.0
20181102143530,hadoop03_011,hadoop03,,,,,1.0,243.0,,244.0,356.0,,
20181102143530,iris-d01_021,iris-d01,,,,,,330.0,,330.0,983.0,,
20181102143530,kvm-host3_019,kvm-host3,,,,,1.0,521.0,,522.0,669.0,,
20181102143530,KVMHost01_013,KVMHost01,,,,,,876.0,,876.0,1158.0,,
20181102143530,wiki_006,wiki,,,,,,214.0,,214.0,498.0,,
20181102143530,iris-client_020,iris-client,,,,,,821.0,,821.0,3419.0,,
20181102143530,hadoop01_009,hadoop01,,,,,,210.0,,210.0,479.0,,
20181102143530,WIKI_005,WIKI,,,,,,167.0,,167.0,208.0,,
20181102143530,docker_host_02,iris-s01,,,,,,287.0,,287.0,436.0,,
20181102143530,hadoop02_010,hadoop02,,,,,,244.0,,244.0,358.0,,
20181102143530,ivytest_018,ivytest,,,,,1.0,553.0,,554.0,2338.0,,
20181102143540,demo_data_02,gcs3,,,,,,308.0,,308.0,714.0,,
20181102143540,demo_data_07,mhost6,,,,,2.0,409.0,,411.0,1015.0,,
20181102143540,demo_data_01,gcs2,,,,,,308.0,,308.0,802.0,,
20181102143540,demo_data_03,gcs4,,,,,,305.0,,305.0,735.0,,
20181102143540,demo_data_09,iris-m01,,,,,,408.0,,408.0,929.0,,
20181102143540,demo_data_08,mhost7,,,,,,420.0,,420.0,1143.0,,
20181102143540,demo_data_06,gcs7,,,,,,311.0,,311.0,737.0,,
20181102143540,demo_data_04,gcs5,,,,,,317.0,,317.0,815.0,,
20181102143540,demo_data_05,gcs6,,,,,1.0,293.0,,294.0,661.0,,
20181102143540,docker_host_03,iris-s02,,,,,,302.0,,302.0,484.0,,
20181102143240,fsec02_008,fsec02,,,,,,242.0,,242.0,556.0,,
20181102143600,gaia-master_001,add-m01,,,,,,310.0,,315.0,3594.0,,5.0
20181102143610,gaia-slave2_003,gaia-slave2,,,,,,202.0,,209.0,1912.0,,7.0
20181102142800,nv-acc-03_017,nv-acc-03,,,,,,292.0,,292.0,494.0,,
20181102143430,fsec03_012,fsec03,,,,,,232.0,,232.0,514.0,,
20181102143630,gaia-slave1_002,gaia-slave1,,,,,1.0,282.0,,291.0,2061.0,,8.0
20181102143200,NetMon_004,NetMon,,,,,,265.0,,265.0,367.0,,
20181102143840,iris-d02_022,iris-d02,,,,,,202.0,,202.0,303.0,,
20181102143620,nv-acc-01_015,nv-acc-01,,,,,,334.0,,334.0,1102.0,,
20181102143120,fsec01_007,fsec01,,,,,,497.0,,497.0,2670.0,,
20181102144220,iris-d03_023,iris-d03,,,,,,438.0,,438.0,1161.0,,
20181102142610,nv-acc-02_016,nv-acc-02,,,,,,315.0,,315.0,538.0,,
20181102143540,KVMHost02_014,KVMHost02,,,,,2.0,554.0,,557.0,1177.0,,1.0
20181102143540,hadoop03_011,hadoop03,,,,,,243.0,,243.0,355.0,,
20181102143540,iris-d01_021,iris-d01,,,,,,330.0,,330.0,983.0,,
20181102143540,KVMHost01_013,KVMHost01,,,,,1.0,875.0,,876.0,1156.0,,
20181102143540,kvm-host3_019,kvm-host3,,,,,,522.0,,522.0,675.0,,
20181102143540,wiki_006,wiki,,,,,,214.0,,214.0,498.0,,
20181102143540,docker_host_02,iris-s01,,,,,,287.0,,287.0,436.0,,
20181102143540,iris-client_020,iris-client,,,,,,821.0,,821.0,3417.0,,
20181102143540,WIKI_005,WIKI,,,,,,167.0,,167.0,208.0,,
20181102143540,hadoop01_009,hadoop01,,,,,,210.0,,210.0,479.0,,
20181102143540,ivytest_018,ivytest,,,,,2.0,552.0,,554.0,2338.0,,
20181102143540,hadoop02_010,hadoop02,,,,,,243.0,,243.0,357.0,,
20181102143550,demo_data_02,gcs3,,,,,,308.0,,308.0,714.0,,
20181102143550,demo_data_01,gcs2,,,,,,308.0,,308.0,802.0,,
20181102143550,demo_data_07,mhost6,,,,,,411.0,,411.0,1015.0,,
20181102143550,demo_data_06,gcs7,,,,,,311.0,,311.0,737.0,,
20181102143550,demo_data_08,mhost7,,,,,,420.0,,420.0,1143.0,,
20181102143550,demo_data_09,iris-m01,,,,,,408.0,,408.0,929.0,,
20181102143550,demo_data_03,gcs4,,,,,,305.0,,305.0,734.0,,
20181102143550,docker_host_03,iris-s02,,,,,,302.0,,302.0,484.0,,
20181102143550,demo_data_04,gcs5,,,,,,317.0,,317.0,815.0,,
20181102143550,demo_data_05,gcs6,,,,,,294.0,,294.0,661.0,,
20181102143250,fsec02_008,fsec02,,,,,,242.0,,242.0,556.0,,
20181102143610,gaia-master_001,add-m01,,,,,,310.0,,315.0,3593.0,,5.0
20181102143620,gaia-slave2_003,gaia-slave2,,,,,,202.0,,209.0,1911.0,,7.0
20181102142810,nv-acc-03_017,nv-acc-03,,,,,,292.0,,292.0,494.0,,
20181102143440,fsec03_012,fsec03,,,,,,232.0,,232.0,513.0,,
20181102143640,gaia-slave1_002,gaia-slave1,,,,,,283.0,,291.0,2059.0,,8.0
20181102143210,NetMon_004,NetMon,,,,,,265.0,,265.0,367.0,,
20181102143850,iris-d02_022,iris-d02,,,,,,202.0,,202.0,303.0,,
20181102143630,nv-acc-01_015,nv-acc-01,,,,,,334.0,,334.0,1103.0,,
20181102143130,fsec01_007,fsec01,,,,,,497.0,,497.0,2670.0,,
20181102144230,iris-d03_023,iris-d03,,,,,1.0,437.0,,438.0,1162.0,,
20181102142620,nv-acc-02_016,nv-acc-02,,,,,,315.0,,315.0,538.0,,
20181102143550,hadoop03_011,hadoop03,,,,,,243.0,,243.0,355.0,,
20181102143550,wiki_006,wiki,,,,,,214.0,,214.0,498.0,,
20181102143550,iris-d01_021,iris-d01,,,,,,330.0,,330.0,983.0,,
20181102143550,KVMHost01_013,KVMHost01,,,,,,876.0,,876.0,1156.0,,
20181102143550,docker_host_02,iris-s01,,,,,,287.0,,287.0,436.0,,
20181102143550,iris-client_020,iris-client,,,,,,821.0,,821.0,3417.0,,
20181102143550,hadoop01_009,hadoop01,,,,,,210.0,,210.0,479.0,,
20181102143550,KVMHost02_014,KVMHost02,,,,,1.0,555.0,,557.0,1167.0,,1.0
20181102143550,kvm-host3_019,kvm-host3,,,,,,522.0,,522.0,673.0,,
20181102143550,WIKI_005,WIKI,,,,,,167.0,,167.0,208.0,,
20181102143550,ivytest_018,ivytest,,,,,1.0,553.0,,554.0,2339.0,,
20181102143550,hadoop02_010,hadoop02,,,,,,243.0,,243.0,357.0,,
20181102143600,demo_data_07,mhost6,,,,,,411.0,,411.0,1015.0,,
20181102143600,demo_data_01,gcs2,,,,,,308.0,,308.0,802.0,,
20181102143600,demo_data_02,gcs3,,,,,,308.0,,308.0,717.0,,
20181102143600,demo_data_03,gcs4,,,,,,306.0,,306.0,736.0,,
20181102143600,demo_data_09,iris-m01,,,,,,408.0,,408.0,929.0,,
20181102143600,demo_data_06,gcs7,,,,,,311.0,,311.0,737.0,,
20181102143600,demo_data_08,mhost7,,,,,1.0,420.0,,421.0,1145.0,,
20181102143600,docker_host_03,iris-s02,,,,,,302.0,,302.0,484.0,,
20181102143600,demo_data_05,gcs6,,,,,,294.0,,294.0,661.0,,
20181102143600,demo_data_04,gcs5,,,,,,317.0,,317.0,816.0,,
20181102143300,fsec02_008,fsec02,,,,,,242.0,,242.0,556.0,,
20181102143620,gaia-master_001,add-m01,,,,,,310.0,,315.0,3592.0,,5.0
20181102143630,gaia-slave2_003,gaia-slave2,,,,,,202.0,,209.0,1910.0,,7.0
20181102142820,nv-acc-03_017,nv-acc-03,,,,,,292.0,,292.0,494.0,,
20181102143450,fsec03_012,fsec03,,,,,,232.0,,232.0,513.0,,
20181102143650,gaia-slave1_002,gaia-slave1,,,,,,283.0,,291.0,2059.0,,8.0
20181102143220,NetMon_004,NetMon,,,,,,265.0,,265.0,367.0,,
20181102143900,iris-d02_022,iris-d02,,,,,,202.0,,202.0,303.0,,
20181102143640,nv-acc-01_015,nv-acc-01,,,,,,334.0,,334.0,1102.0,,
20181102143140,fsec01_007,fsec01,,,,,,501.0,,501.0,2674.0,,
20181102144240,iris-d03_023,iris-d03,,,,,1.0,437.0,,438.0,1158.0,,
20181102142630,nv-acc-02_016,nv-acc-02,,,,,1.0,314.0,,315.0,538.0,,
20181102143600,KVMHost02_014,KVMHost02,,,,,1.0,555.0,,557.0,1166.0,,1.0
20181102143600,iris-d01_021,iris-d01,,,,,,330.0,,330.0,983.0,,
20181102143600,KVMHost01_013,KVMHost01,,,,,3.0,873.0,,876.0,1179.0,,
20181102143600,kvm-host3_019,kvm-host3,,,,,,522.0,,522.0,670.0,,
20181102143600,wiki_006,wiki,,,,,,214.0,,214.0,498.0,,
20181102143600,docker_host_02,iris-s01,,,,,,287.0,,287.0,436.0,,
20181102143600,hadoop01_009,hadoop01,,,,,,210.0,,210.0,479.0,,
20181102143600,iris-client_020,iris-client,,,,,,821.0,,821.0,3417.0,,
20181102143600,WIKI_005,WIKI,,,,,1.0,166.0,,167.0,208.0,,
20181102143600,hadoop03_011,hadoop03,,,,,,243.0,,243.0,355.0,,
20181102143600,ivytest_018,ivytest,,,,,1.0,554.0,,555.0,2339.0,,
20181102143600,hadoop02_010,hadoop02,,,,,,243.0,,243.0,357.0,,
20181102143610,demo_data_02,gcs3,,,,,,308.0,,308.0,724.0,,
20181102143610,demo_data_07,mhost6,,,,,,411.0,,411.0,1033.0,,
20181102143610,demo_data_01,gcs2,,,,,,307.0,,307.0,810.0,,
20181102143610,demo_data_09,iris-m01,,,,,,408.0,,408.0,944.0,,
20181102143610,demo_data_03,gcs4,,,,,,306.0,,306.0,748.0,,
20181102143610,demo_data_08,mhost7,,,,,,420.0,,420.0,1163.0,,
20181102143610,demo_data_06,gcs7,,,,,,313.0,,313.0,920.0,,
20181102143610,docker_host_03,iris-s02,,,,,,302.0,,302.0,484.0,,
20181102143610,demo_data_04,gcs5,,,,,,317.0,,317.0,834.0,,
20181102143610,demo_data_05,gcs6,,,,,,294.0,,294.0,671.0,,
20181102143310,fsec02_008,fsec02,,,,,,242.0,,242.0,556.0,,
20181102143630,gaia-master_001,add-m01,,,,,,310.0,,315.0,3593.0,,5.0
20181102143640,gaia-slave2_003,gaia-slave2,,,,,,202.0,,209.0,1910.0,,7.0
20181102142830,nv-acc-03_017,nv-acc-03,,,,,,292.0,,292.0,494.0,,
20181102143500,fsec03_012,fsec03,,,,,,232.0,,232.0,513.0,,
20181102143700,gaia-slave1_002,gaia-slave1,,,,,,283.0,,291.0,2059.0,,8.0
20181102143230,NetMon_004,NetMon,,,,,,265.0,,265.0,367.0,,
20181102143910,iris-d02_022,iris-d02,,,,,,202.0,,202.0,303.0,,
20181102143650,nv-acc-01_015,nv-acc-01,,,,,,334.0,,334.0,1102.0,,
20181102143150,fsec01_007,fsec01,,,,,,497.0,,497.0,2670.0,,
